userID,itemID,rating,SIDO,GENDER_encoded,AGE_GRP_encoded,MARR_STTS_encoded,INCOME,TRAVEL_NUM,TRAVEL_TERM_encoded,region_1,region_2,region_3,TRAVEL_STYL_1_encoded,TRAVEL_STYL_2_encoded,TRAVEL_STYL_3_encoded,TRAVEL_STYL_4_encoded,TRAVEL_STYL_5_encoded,TRAVEL_STYL_6_encoded,TRAVEL_STYL_7_encoded,TRAVEL_STYL_8_encoded
e001247,한지문화산업센터,5.0,서울,0,0,0.0,4,4,0.0,47_47130,42_42210,42_42150,1,1,1,1,1,1,1,1
e001251,롯데 아울렛 서울역점,3.6666666666666665,서울,0,1,0.0,7,1,0.0,50_50130,47_47930,42_42830,1,1,1,1,1,1,1,1
e001251,더 플라자 별관,5.0,서울,0,1,0.0,7,1,0.0,50_50130,47_47930,42_42830,1,1,1,1,1,1,1,1
e001251,덕수궁,5.0,서울,0,1,0.0,7,1,0.0,50_50130,47_47930,42_42830,1,1,1,1,1,1,1,1
e001251,숭례문,5.0,서울,0,1,0.0,7,1,0.0,50_50130,47_47930,42_42830,1,1,1,1,1,1,1,1
e001251,더 플라자 별관,5.0,서울,0,1,0.0,7,1,0.0,50_50130,47_47930,42_42830,1,1,1,1,1,1,1,1
e001252,아침고요 수목원,4.333333333333333,경기,0,4,0.0,3,5,0.0,42_42150,46_46130,50_50130,1,1,1,1,1,1,1,1
e001254,롯데시네마 광명 아울렛,3.0,경기,0,4,0.0,1,2,0.0,42_42730,42_42150,50_50130,1,1,1,1,1,1,1,1
e001254,롯데시네마 광명 아울렛,3.0,경기,0,4,0.0,1,2,0.0,42_42730,42_42150,50_50130,1,1,1,1,1,1,1,1
e001257,부천백만 송이 장미원,4.666666666666667,경기,0,4,0.0,5,4,0.0,50_50130,42_42210,48_48220,1,1,1,1,1,1,1,1
e001262,방화수류정,5.0,경기,0,1,0.0,5,1,0.0,42_42210,50_50110,42_42750,1,1,1,1,1,1,1,1
e001262,수원 화성,5.0,경기,0,1,0.0,5,1,0.0,42_42210,50_50110,42_42750,1,1,1,1,1,1,1,1
e001264,아베 니체 마치 에비뉴 주차장,3.3333333333333335,경기,1,0,0.0,4,2,0.0,50_50110,45_45110,42_42830,1,1,1,1,1,1,1,1
e001264,아베 니체 마치 에비뉴 주차장,2.0,경기,1,0,0.0,4,2,0.0,50_50110,45_45110,42_42830,1,1,1,1,1,1,1,1
e001267,오두산 통일전망대,3.6666666666666665,경기,1,2,0.0,7,1,0.0,11_11110,50_50110,46_46130,1,1,1,1,1,1,1,1
e001267,헤이리 예술마을,3.6666666666666665,경기,1,2,0.0,7,1,0.0,11_11110,50_50110,46_46130,1,1,1,1,1,1,1,1
e001271,전곡선사 박물관,5.0,경기,0,1,0.0,1,3,0.0,41_41650,42_42210,41_41800,1,1,1,1,1,1,1,1
e001271,연천 전곡리 선사유적지,5.0,경기,0,1,0.0,1,3,0.0,41_41650,42_42210,41_41800,1,1,1,1,1,1,1,1
e001276,송도센트럴파크,2.3333333333333335,인천,0,1,0.0,6,3,0.0,11_11110,50_50110,28_28200,1,1,1,1,1,1,1,1
e001276,송도센트럴파크,3.3333333333333335,인천,0,1,0.0,6,3,0.0,11_11110,50_50110,28_28200,1,1,1,1,1,1,1,1
e001279,연세대학교 노천극장,5.0,서울,1,3,0.0,5,2,0.0,44_44150,43_43110,50_50110,1,1,1,1,1,1,1,1
e001280,잠수교,5.0,서울,1,1,0.0,5,2,0.0,11_11710,44_44130,41_41190,1,1,1,1,1,1,1,1
e001280,잠원한강공원,5.0,서울,1,1,0.0,5,2,0.0,11_11710,44_44130,41_41190,1,1,1,1,1,1,1,1
e001280,잠수교,5.0,서울,1,1,0.0,5,2,0.0,11_11710,44_44130,41_41190,1,1,1,1,1,1,1,1
e001280,롯데월드타워,5.0,서울,1,1,0.0,5,2,0.0,11_11710,44_44130,41_41190,1,1,1,1,1,1,1,1
e001280,여의도 한강공원,5.0,서울,1,1,0.0,5,2,0.0,11_11710,44_44130,41_41190,1,1,1,1,1,1,1,1
e001281,웨이브 파크,4.333333333333333,경기,0,1,0.0,6,1,0.0,42_42150,50_50130,41_41820,1,1,1,1,1,1,1,1
e001281,현대 프리미엄 아울렛 송도점,5.0,인천,0,1,0.0,6,1,0.0,42_42150,50_50130,41_41820,1,1,1,1,1,1,1,1
e001281,산정호수,4.333333333333333,경기,0,1,0.0,6,1,0.0,42_42150,50_50130,41_41820,1,1,1,1,1,1,1,1
e001281,백운계곡 관광지,5.0,경기,0,1,0.0,6,1,0.0,42_42150,50_50130,41_41820,1,1,1,1,1,1,1,1
e001287,서울랜드,5.0,경기,1,2,0.0,6,6,0.0,48_48310,42_42210,46_46130,1,1,1,1,1,1,1,1
e001291,누들 플랫폼,3.3333333333333335,인천,1,1,0.0,11,6,0.0,42_42150,26_26350,44_44760,1,1,1,1,1,1,1,1
e001291,인천상륙작전기념관,5.0,인천,1,1,0.0,11,6,0.0,42_42150,26_26350,44_44760,1,1,1,1,1,1,1,1
e001295,대한민국역사박물관,4.0,서울,0,4,0.0,3,2,0.0,45_45110,47_47130,42_42210,1,1,1,1,1,1,1,1
e001295,남산골 한옥마을,4.0,서울,0,4,0.0,3,2,0.0,45_45110,47_47130,42_42210,1,1,1,1,1,1,1,1
e001301,훈훈 호떡,5.0,서울,1,0,0.0,3,1,0.0,50_50110,42_42150,26_26500,1,1,1,1,1,1,1,1
e001301,망원한강공원,5.0,서울,1,0,0.0,3,1,0.0,50_50110,42_42150,26_26500,1,1,1,1,1,1,1,1
e001301,롯데월드,5.0,서울,1,0,0.0,3,1,0.0,50_50110,42_42150,26_26500,1,1,1,1,1,1,1,1
e001308,에버랜드,5.0,경기,1,1,0.0,5,1,0.0,41_41110,28_28185,41_41460,1,1,1,1,1,1,1,1
e001316,화담숲,5.0,경기,0,4,0.0,4,4,0.0,50_50130,41_41820,42_42830,1,1,1,1,1,1,1,1
e001321,인천 차이나타운,4.333333333333333,인천,0,1,0.0,4,4,0.0,41_41820,42_42150,11_11710,1,1,1,1,1,1,1,1
e001321,송월동 동화마을,5.0,인천,0,1,0.0,4,4,0.0,41_41820,42_42150,11_11710,1,1,1,1,1,1,1,1
e001321,자유 공원 맥아더 장군 동상,5.0,인천,0,1,0.0,4,4,0.0,41_41820,42_42150,11_11710,1,1,1,1,1,1,1,1
e001321,청년 백범 김구 역 사거리,4.333333333333333,인천,0,1,0.0,4,4,0.0,41_41820,42_42150,11_11710,1,1,1,1,1,1,1,1
e001325,국립중앙박물관,5.0,서울,0,1,0.0,4,4,0.0,42_42210,50_50110,11_11170,1,1,1,1,1,1,1,1
e001325,이촌한강공원,5.0,서울,0,1,0.0,4,4,0.0,42_42210,50_50110,11_11170,1,1,1,1,1,1,1,1
e001329,그랜드 하얏트 서울 델리,5.0,서울,1,1,0.0,8,2,0.0,11_11680,11_11140,26_26500,1,1,1,1,1,1,1,1
e001330,농협안성팜랜드,4.333333333333333,경기,0,2,0.0,1,1,0.0,41_41670,42_42210,50_50110,1,1,1,1,1,1,1,1
e001331,헤이리 예술마을,3.0,경기,1,4,0.0,7,2,0.0,50_50130,41_41480,41_41220,1,1,1,1,1,1,1,1
e001331,파주 프리미엄 아울렛,3.0,경기,1,4,0.0,7,2,0.0,50_50130,41_41480,41_41220,1,1,1,1,1,1,1,1
e001331,운정 호수 공원,4.333333333333333,경기,1,4,0.0,7,2,0.0,50_50130,41_41480,41_41220,1,1,1,1,1,1,1,1
e001341,광명동굴,3.3333333333333335,경기,0,0,0.0,4,4,0.0,50_50130,46_46130,26_26200,1,1,1,1,1,1,1,1
e001344,일월 수목원,5.0,경기,1,1,0.0,6,2,0.0,41_41610,28_28110,41_41110,1,1,1,1,1,1,1,1
e001346,이촌한강공원,3.6666666666666665,서울,1,0,0.0,4,1,0.0,50_50110,26_26350,41_41820,1,1,1,1,1,1,1,1
e001351,두물머리,5.0,경기,1,1,0.0,6,2,0.0,26_26530,48_48310,42_42210,1,1,1,1,1,1,1,1
e001356,경복궁,5.0,서울,0,1,0.0,3,2,0.0,11_11680,47_47130,48_48250,1,1,1,1,1,1,1,1
e001356,북촌 한옥마을,4.0,서울,0,1,0.0,3,2,0.0,11_11680,47_47130,48_48250,1,1,1,1,1,1,1,1
e001356,광화문광장,4.0,서울,0,1,0.0,3,2,0.0,11_11680,47_47130,48_48250,1,1,1,1,1,1,1,1
e001356,난지한강공원,4.666666666666667,서울,0,1,0.0,3,2,0.0,11_11680,47_47130,48_48250,1,1,1,1,1,1,1,1
e001360,르푸앵 수상 레저,4.0,경기,1,2,0.0,4,2,0.0,41_41820,42_42830,46_46130,1,1,1,1,1,1,1,1
e001377,국립민속박물관,4.0,서울,0,1,0.0,4,5,0.0,50_50130,47_47130,45_45110,1,1,1,1,1,1,1,1
e001377,국립현대미술관 서울관,5.0,서울,0,1,0.0,4,5,0.0,50_50130,47_47130,45_45110,1,1,1,1,1,1,1,1
e001377,경복궁,5.0,서울,0,1,0.0,4,5,0.0,50_50130,47_47130,45_45110,1,1,1,1,1,1,1,1
e001380,심학산 약천사,4.333333333333333,경기,1,1,0.0,1,2,0.0,41_41480,41_41570,11_11440,1,1,1,1,1,1,1,1
e001380,파주 프리미엄 아울렛,5.0,경기,1,1,0.0,1,2,0.0,41_41480,41_41570,11_11440,1,1,1,1,1,1,1,1
e001382,이함 캠퍼스,4.333333333333333,경기,0,1,0.0,5,3,0.0,50_50110,41_41820,26_26350,1,1,1,1,1,1,1,1
e001384,쉬자 파크,3.6666666666666665,경기,1,0,0.0,4,8,0.0,46_46130,42_42150,47_47130,1,1,1,1,1,1,1,1
e001396,현대 프리미엄 아울렛 스페이스 원,4.666666666666667,경기,1,1,0.0,4,2,0.0,41_41800,42_42210,41_41360,1,1,1,1,1,1,1,1
e001400,키스톤 스피시즈,3.6666666666666665,경기,1,1,0.0,5,2,0.0,41_41190,41_41210,28_28260,1,1,1,1,1,1,1,1
e001400,스타필드 하남,5.0,경기,1,1,0.0,5,2,0.0,41_41190,41_41210,28_28260,1,1,1,1,1,1,1,1
e001409,롯데월드타워 롯데월드몰,4.0,서울,0,1,0.0,4,1,0.0,41_41820,42_42210,42_42150,1,1,1,1,1,1,1,1
e001411,타임스퀘어,3.3333333333333335,서울,0,0,0.0,4,1,0.0,11_11200,11_11560,48_48120,1,1,1,1,1,1,1,1
e001412,더 현대 서울,4.0,서울,1,0,0.0,5,2,0.0,11_11680,50_50130,42_42150,1,1,1,1,1,1,1,1
e001412,서울숲,5.0,서울,1,0,0.0,5,2,0.0,11_11680,50_50130,42_42150,1,1,1,1,1,1,1,1
e001413,헤이리 예술마을,5.0,경기,0,0,0.0,4,6,0.0,28_28260,41_41480,42_42150,1,1,1,1,1,1,1,1
e001414,연세대학교 신촌캠퍼스,4.0,서울,1,2,0.0,10,1,0.0,50_50130,50_50110,26_26350,1,1,1,1,1,1,1,1
e001415,제부도 해수욕장,4.0,,1,0,0.0,2,2,0.0,26_26350,42_42210,46_46130,1,1,1,1,1,1,1,1
e001415,제부도 해안산책로,4.0,경기,1,0,0.0,2,2,0.0,26_26350,42_42210,46_46130,1,1,1,1,1,1,1,1
e001421,북촌 한옥마을,3.3333333333333335,서울,0,1,0.0,3,2,0.0,42_42150,26_26350,46_46130,1,1,1,1,1,1,1,1
e001421,국립현대미술관 서울관,5.0,서울,0,1,0.0,3,2,0.0,42_42150,26_26350,46_46130,1,1,1,1,1,1,1,1
e001422,두물머리,4.0,경기,1,2,0.0,6,2,0.0,42_42210,42_42230,47_47130,1,1,1,1,1,1,1,1
e001422,자라섬 남도,4.0,경기,1,2,0.0,6,2,0.0,42_42210,42_42230,47_47130,1,1,1,1,1,1,1,1
e001422,가평군 농협 하나로마트 북면점,3.3333333333333335,,1,2,0.0,6,2,0.0,42_42210,42_42230,47_47130,1,1,1,1,1,1,1,1
e001422,가평군 농협 하나로마트 북면점,3.3333333333333335,경기,1,2,0.0,6,2,0.0,42_42210,42_42230,47_47130,1,1,1,1,1,1,1,1
e001424,파주 신세계 프리미엄 아울렛,5.0,,1,2,0.0,5,3,0.0,50_50130,42_42210,41_41110,1,1,1,1,1,1,1,1
e001426,시흥갯골생태공원,4.666666666666667,경기,0,1,0.0,1,3,0.0,42_42210,42_42150,50_50130,1,1,1,1,1,1,1,1
e001426,물왕 호수,3.3333333333333335,경기,0,1,0.0,1,3,0.0,42_42210,42_42150,50_50130,1,1,1,1,1,1,1,1
e001427,수봉공원,4.666666666666667,인천,0,1,0.0,1,1,0.0,50_50130,41_41480,28_28140,1,1,1,1,1,1,1,1
e001427,수도국산 달동네 박물관,5.0,인천,0,1,0.0,1,1,0.0,50_50130,41_41480,28_28140,1,1,1,1,1,1,1,1
e001428,KSPO DOME 올림픽 체조경기장,5.0,서울,0,1,0.0,4,2,0.0,47_47190,48_48840,26_26170,1,1,1,1,1,1,1,1
e001428,롯데월드타워,5.0,서울,0,1,0.0,4,2,0.0,47_47190,48_48840,26_26170,1,1,1,1,1,1,1,1
e001429,부천 자연 생태공원 자연 생태 박물관,3.6666666666666665,경기,0,2,0.0,3,1,0.0,50_50130,41_41820,42_42830,1,1,1,1,1,1,1,1
e001430,장안문,5.0,경기,0,0,0.0,4,2,0.0,42_42150,46_46150,50_50110,1,1,1,1,1,1,1,1
e001430,화성행궁 광장,5.0,경기,0,0,0.0,4,2,0.0,42_42150,46_46150,50_50110,1,1,1,1,1,1,1,1
e001430,수원 화성 화홍문,5.0,경기,0,0,0.0,4,2,0.0,42_42150,46_46150,50_50110,1,1,1,1,1,1,1,1
e001430,방화수류정,5.0,경기,0,0,0.0,4,2,0.0,42_42150,46_46150,50_50110,1,1,1,1,1,1,1,1
e001430,행궁동 벽화마을,3.3333333333333335,경기,0,0,0.0,4,2,0.0,42_42150,46_46150,50_50110,1,1,1,1,1,1,1,1
e001432,인사동 문화의 거리,3.3333333333333335,서울,1,0,0.0,1,3,0.0,26_26170,42_42210,50_50110,1,1,1,1,1,1,1,1
e001440,가납리 비행장,5.0,,1,0,0.0,1,2,0.0,50_50110,42_42150,26_26350,1,1,1,1,1,1,1,1
e001440,가납리 비행장,5.0,,1,0,0.0,1,2,0.0,50_50110,42_42150,26_26350,1,1,1,1,1,1,1,1
e001448,허브아일랜드,4.0,경기,0,0,0.0,5,4,0.0,41_41650,41_41280,41_41310,1,1,1,1,1,1,1,1
e001448,포천아트밸리,4.666666666666667,경기,0,0,0.0,5,4,0.0,41_41650,41_41280,41_41310,1,1,1,1,1,1,1,1
e001449,을왕리 해수욕장,5.0,인천,0,1,0.0,4,2,0.0,42_42210,28_28200,11_11140,1,1,1,1,1,1,1,1
e001452,마장호수 출렁다리,5.0,경기,1,1,0.0,5,1,0.0,50_50130,26_26350,41_41820,1,1,1,1,1,1,1,1
e001458,현대 프리미엄 아울렛 김포점,5.0,경기,0,4,0.0,2,1,0.0,50_50130,26_26350,46_46150,1,1,1,1,1,1,1,1
e001458,현대 프리미엄 아울렛 김포점,5.0,경기,0,4,0.0,2,1,0.0,50_50130,26_26350,46_46150,1,1,1,1,1,1,1,1
e001459,행주산성,4.0,경기,1,1,0.0,5,3,0.0,42_42820,42_42210,41_41290,1,1,1,1,1,1,1,1
e001464,리움미술관,4.666666666666667,서울,0,0,0.0,5,6,0.0,50_50130,26_26500,11_11680,1,1,1,1,1,1,1,1
e001467,일월 수목원,3.6666666666666665,경기,0,1,0.0,4,2,0.0,50_50130,42_42150,26_26350,1,1,1,1,1,1,1,1
e001467,행궁동 벽화마을,2.3333333333333335,경기,0,1,0.0,4,2,0.0,50_50130,42_42150,26_26350,1,1,1,1,1,1,1,1
e001467,수원 화성,4.666666666666667,경기,0,1,0.0,4,2,0.0,50_50130,42_42150,26_26350,1,1,1,1,1,1,1,1
e001467,방화수류정,3.6666666666666665,경기,0,1,0.0,4,2,0.0,50_50130,42_42150,26_26350,1,1,1,1,1,1,1,1
e001467,효원공원 월화원,5.0,경기,0,1,0.0,4,2,0.0,50_50130,42_42150,26_26350,1,1,1,1,1,1,1,1
e001468,허브아일랜드,3.3333333333333335,경기,0,1,0.0,4,3,0.0,42_42210,50_50110,48_48240,1,1,1,1,1,1,1,1
e001470,더 현대 서울,3.3333333333333335,서울,0,0,0.0,3,2,0.0,45_45710,46_46130,50_50110,1,1,1,1,1,1,1,1
e001482,경의선 숲길,3.6666666666666665,서울,1,0,0.0,4,2,0.0,11_11680,27_27110,50_50130,1,1,1,1,1,1,1,1
e001485,르푸앵 수상 레저,4.0,경기,0,2,0.0,2,6,0.0,44_44270,42_42210,44_44130,1,1,1,1,1,1,1,1
e001489,니지 모리 스튜디오,4.666666666666667,경기,0,0,0.0,4,1,0.0,41_41150,41_41110,42_42820,1,1,1,1,1,1,1,1
e001499,올림픽공원,3.0,서울,1,0,0.0,4,1,0.0,48_48840,11_11680,26_26500,1,1,1,1,1,1,1,1
e001499,북촌 한옥마을,3.0,서울,1,0,0.0,4,1,0.0,48_48840,11_11680,26_26500,1,1,1,1,1,1,1,1
e001510,짱 오락실 강남 2호점,5.0,서울,0,0,0.0,4,5,0.0,11_11680,42_42830,27_27110,1,1,1,1,1,1,1,1
e001519,인천종합어시장,5.0,인천,0,2,0.0,2,2,0.0,41_41360,28_28110,41_41450,1,1,1,1,1,1,1,1
e001519,인천종합어시장,5.0,인천,0,2,0.0,2,2,0.0,41_41360,28_28110,41_41450,1,1,1,1,1,1,1,1
e001519,코스트코 하남점,5.0,경기,0,2,0.0,2,2,0.0,41_41360,28_28110,41_41450,1,1,1,1,1,1,1,1
e001521,서울랜드,5.0,경기,0,0,0.0,4,4,0.0,50_50130,42_42210,42_42830,1,1,1,1,1,1,1,1
e001522,산정호수,5.0,경기,1,1,0.0,5,2,0.0,43_43760,42_42750,41_41820,1,1,1,1,1,1,1,1
e001522,비둘기낭폭포,4.0,경기,1,1,0.0,5,2,0.0,43_43760,42_42750,41_41820,1,1,1,1,1,1,1,1
e001523,경기도 잣향기 푸른 숲,4.0,경기,1,4,0.0,6,6,0.0,42_42150,41_41820,50_50130,1,1,1,1,1,1,1,1
e001526,청와대 본관,4.666666666666667,서울,0,2,0.0,6,5,0.0,48_48220,47_47130,50_50110,1,1,1,1,1,1,1,1
e001526,경복궁,5.0,서울,0,2,0.0,6,5,0.0,48_48220,47_47130,50_50110,1,1,1,1,1,1,1,1
e001532,부천백만 송이 장미원,3.3333333333333335,경기,0,0,0.0,4,1,0.0,11_11590,50_50130,26_26500,1,1,1,1,1,1,1,1
e001534,현대 프리미엄 아울렛 김포점,5.0,경기,1,0,0.0,4,3,0.0,45_45110,42_42150,50_50110,1,1,1,1,1,1,1,1
e001538,용문사,5.0,경기,1,2,0.0,4,4,0.0,31_31110,26_26500,42_42170,1,1,1,1,1,1,1,1
e001542,송도센트럴파크,5.0,인천,1,2,0.0,10,1,0.0,42_42770,50_50130,42_42150,1,1,1,1,1,1,1,1
e001544,장안문,5.0,경기,0,1,0.0,4,3,0.0,47_47130,45_45110,46_46130,1,1,1,1,1,1,1,1
e001544,방화수류정,5.0,경기,0,1,0.0,4,3,0.0,47_47130,45_45110,46_46130,1,1,1,1,1,1,1,1
e001544,행궁동 벽화마을,5.0,경기,0,1,0.0,4,3,0.0,47_47130,45_45110,46_46130,1,1,1,1,1,1,1,1
e001544,화성행궁,5.0,경기,0,1,0.0,4,3,0.0,47_47130,45_45110,46_46130,1,1,1,1,1,1,1,1
e001548,덕수궁,5.0,서울,0,1,0.0,1,3,0.0,26_26350,47_47130,50_50110,1,1,1,1,1,1,1,1
e001548,세종마을 음식문화거리,1.6666666666666667,서울,0,1,0.0,1,3,0.0,26_26350,47_47130,50_50110,1,1,1,1,1,1,1,1
e001548,경복궁,5.0,서울,0,1,0.0,1,3,0.0,26_26350,47_47130,50_50110,1,1,1,1,1,1,1,1
e001548,국립민속박물관,5.0,서울,0,1,0.0,1,3,0.0,26_26350,47_47130,50_50110,1,1,1,1,1,1,1,1
e001548,창덕궁,3.0,서울,0,1,0.0,1,3,0.0,26_26350,47_47130,50_50110,1,1,1,1,1,1,1,1
e001548,창경궁,4.0,서울,0,1,0.0,1,3,0.0,26_26350,47_47130,50_50110,1,1,1,1,1,1,1,1
e001548,장교숙소 5단지(용산공원 반환부지),4.666666666666667,서울,0,1,0.0,1,3,0.0,26_26350,47_47130,50_50110,1,1,1,1,1,1,1,1
e001548,오레오 팝업스토어,5.0,서울,0,1,0.0,1,3,0.0,26_26350,47_47130,50_50110,1,1,1,1,1,1,1,1
e001548,성수동 카페거리,3.0,서울,0,1,0.0,1,3,0.0,26_26350,47_47130,50_50110,1,1,1,1,1,1,1,1
e001548,더 현대 서울,3.6666666666666665,서울,0,1,0.0,1,3,0.0,26_26350,47_47130,50_50110,1,1,1,1,1,1,1,1
e001548,여의도 한강공원,3.6666666666666665,서울,0,1,0.0,1,3,0.0,26_26350,47_47130,50_50110,1,1,1,1,1,1,1,1
e001553,롯데 프리미엄 아울렛 파주점,5.0,경기,0,1,0.0,1,4,0.0,41_41820,42_42150,45_45110,1,1,1,1,1,1,1,1
e001554,청라 호수 공원,3.6666666666666665,인천,0,1,0.0,4,2,0.0,50_50130,50_50110,11_11140,1,1,1,1,1,1,1,1
e001554,수기 해변,4.0,인천,0,1,0.0,4,2,0.0,50_50130,50_50110,11_11140,1,1,1,1,1,1,1,1
e001557,AW 컨벤션,4.0,경기,0,1,0.0,4,4,0.0,50_50130,42_42110,42_42210,1,1,1,1,1,1,1,1
e001557,NC백화점 고잔점,4.0,경기,0,1,0.0,4,4,0.0,50_50130,42_42110,42_42210,1,1,1,1,1,1,1,1
e001559,율동 공원,5.0,경기,1,3,0.0,2,2,0.0,50_50130,26_26350,41_41650,1,1,1,1,1,1,1,1
e001564,경복궁,5.0,서울,1,2,0.0,7,3,0.0,42_42820,41_41460,50_50130,1,1,1,1,1,1,1,1
e001564,국립현대미술관 서울관,5.0,서울,1,2,0.0,7,3,0.0,42_42820,41_41460,50_50130,1,1,1,1,1,1,1,1
e001565,서울랜드,5.0,경기,1,1,0.0,2,6,0.0,42_42150,26_26500,46_46730,1,1,1,1,1,1,1,1
e001569,덕수궁,4.0,서울,0,2,0.0,4,2,0.0,26_26350,42_42830,50_50130,1,1,1,1,1,1,1,1
e001569,서울역사박물관,5.0,서울,0,2,0.0,4,2,0.0,26_26350,42_42830,50_50130,1,1,1,1,1,1,1,1
e001571,서울랜드,4.666666666666667,경기,1,1,0.0,5,1,0.0,42_42770,43_43150,45_45190,1,1,1,1,1,1,1,1
e001571,헤이리 예술마을,4.333333333333333,경기,1,1,0.0,5,1,0.0,42_42770,43_43150,45_45190,1,1,1,1,1,1,1,1
e001571,마장호수,4.0,경기,1,1,0.0,5,1,0.0,42_42770,43_43150,45_45190,1,1,1,1,1,1,1,1
e001576,광장시장,4.0,서울,0,2,0.0,4,6,0.0,42_42830,47_47110,30_30230,1,1,1,1,1,1,1,1
e001576,신세계백화점 강남점,4.666666666666667,서울,0,2,0.0,4,6,0.0,42_42830,47_47110,30_30230,1,1,1,1,1,1,1,1
e001576,남산공원,3.0,서울,0,2,0.0,4,6,0.0,42_42830,47_47110,30_30230,1,1,1,1,1,1,1,1
e001577,에버랜드,5.0,경기,0,0,0.0,4,1,0.0,41_41460,46_46720,43_43770,1,1,1,1,1,1,1,1
e001578,행주산성,5.0,경기,1,2,0.0,4,3,0.0,42_42210,50_50130,26_26350,1,1,1,1,1,1,1,1
e001888,아쿠아 필드 고양,5.0,경기,1,1,0.0,7,1,0.0,41_41280,30_30200,26_26350,1,1,1,1,1,1,1,1
e001888,스타필드 고양,5.0,경기,1,1,0.0,7,1,0.0,41_41280,30_30200,26_26350,1,1,1,1,1,1,1,1
e001890,창룡문,4.0,경기,1,0,0.0,5,4,0.0,42_42210,26_26320,50_50110,1,1,1,1,1,1,1,1
e001890,화성행궁 광장,3.3333333333333335,경기,1,0,0.0,5,4,0.0,42_42210,26_26320,50_50110,1,1,1,1,1,1,1,1
e001891,태산 패밀리파크,5.0,경기,0,1,0.0,4,1,0.0,42_42150,31_31170,50_50130,1,1,1,1,1,1,1,1
e001899,롯데월드타워 롯데월드몰,4.666666666666667,서울,0,0,0.0,7,1,0.0,42_42150,50_50130,42_42210,1,1,1,1,1,1,1,1
e001899,석촌호수 동호,5.0,서울,0,0,0.0,7,1,0.0,42_42150,50_50130,42_42210,1,1,1,1,1,1,1,1
e001899,롯데월드 샤롯데씨어터,5.0,서울,0,0,0.0,7,1,0.0,42_42150,50_50130,42_42210,1,1,1,1,1,1,1,1
e001900,스타벅스 광교 SK 뷰 레이크 41F 점,3.0,경기,1,4,0.0,4,5,0.0,42_42210,41_41830,28_28710,1,1,1,1,1,1,1,1
e001900,호암미술관,5.0,경기,1,4,0.0,4,5,0.0,42_42210,41_41830,28_28710,1,1,1,1,1,1,1,1
e001905,서오릉,4.666666666666667,경기,0,3,0.0,4,6,0.0,28_28260,50_50110,41_41630,1,1,1,1,1,1,1,1
e001909,숭례문,4.0,서울,1,1,0.0,7,2,0.0,42_42760,26_26710,50_50110,1,1,1,1,1,1,1,1
e001909,서울시립미술관 서소문 본관,3.0,서울,1,1,0.0,7,2,0.0,42_42760,26_26710,50_50110,1,1,1,1,1,1,1,1
e001909,덕수궁,4.333333333333333,서울,1,1,0.0,7,2,0.0,42_42760,26_26710,50_50110,1,1,1,1,1,1,1,1
e001909,서울특별시청,3.6666666666666665,서울,1,1,0.0,7,2,0.0,42_42760,26_26710,50_50110,1,1,1,1,1,1,1,1
e001911,국립 아세안자연휴양림,5.0,경기,1,2,0.0,3,2,0.0,50_50110,50_50130,44_44210,1,1,1,1,1,1,1,1
e001913,서해랑 제부도 해상 케이블카 제부정류장,4.0,경기,1,0,0.0,2,2,0.0,41_41650,28_28185,50_50130,1,1,1,1,1,1,1,1
e001913,제부도 해수욕장,4.0,,1,0,0.0,2,2,0.0,41_41650,28_28185,50_50130,1,1,1,1,1,1,1,1
e001913,제부도 해안산책로,4.0,경기,1,0,0.0,2,2,0.0,41_41650,28_28185,50_50130,1,1,1,1,1,1,1,1
e001914,말죽거리,1.6666666666666667,서울,0,0,0.0,6,2,0.0,50_50130,42_42150,46_46780,1,1,1,1,1,1,1,1
e001914,렛츠 런 파크 서울,5.0,경기,0,0,0.0,6,2,0.0,50_50130,42_42150,46_46780,1,1,1,1,1,1,1,1
e001914,말죽거리,2.3333333333333335,서울,0,0,0.0,6,2,0.0,50_50130,42_42150,46_46780,1,1,1,1,1,1,1,1
e001916,아쿠아 플라넷 63,4.666666666666667,서울,0,2,0.0,2,1,0.0,31_31170,42_42130,50_50130,1,1,1,1,1,1,1,1
e001916,올림픽공원,5.0,서울,0,2,0.0,2,1,0.0,31_31170,42_42130,50_50130,1,1,1,1,1,1,1,1
e001923,유명산,4.333333333333333,경기,0,0,0.0,4,2,0.0,42_42150,26_26350,50_50130,1,1,1,1,1,1,1,1
e001924,종묘,5.0,서울,1,0,0.0,4,2,0.0,11_11410,44_44150,11_11110,1,1,1,1,1,1,1,1
e001924,창경궁,4.0,서울,1,0,0.0,4,2,0.0,11_11410,44_44150,11_11110,1,1,1,1,1,1,1,1
e001924,동대문종합시장,2.3333333333333335,서울,1,0,0.0,4,2,0.0,11_11410,44_44150,11_11110,1,1,1,1,1,1,1,1
e001926,디오르 성수,3.6666666666666665,서울,0,0,0.0,4,2,0.0,11_11680,11_11170,11_11215,1,1,1,1,1,1,1,1
e001926,피크닉,4.0,서울,0,0,0.0,4,2,0.0,11_11680,11_11170,11_11215,1,1,1,1,1,1,1,1
e001926,COS 퀼티드 백 팝업스토어,2.0,서울,0,0,0.0,4,2,0.0,11_11680,11_11170,11_11215,1,1,1,1,1,1,1,1
